Updated Paths Log:
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\index.html | Original: wp-content/uploads/2021/08/Transmission-1024x683.jpg | New: wp-content/uploads/2021/08/Transmission-1024x683.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\epc-ipd-delivery-models\index.html | Original: ../..wp-content/uploads/2021/10/South-Street-Substation-12-2-1600x1066.jpg | New: ../..wp-content/uploads/2021/10/South-Street-Substation-12-2-1600x1066.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\fleet-resources\index.html | Original: ../..wp-content/uploads/2021/10/Fleet-SPENCER-PAXTON-MA-NATIONAL-GRID-01-3.jpg | New: ../..wp-content/uploads/2021/10/Fleet-SPENCER-PAXTON-MA-NATIONAL-GRID-01-3.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\fleet-resources\index.html | Original: ../..wp-content/uploads/2021/08/arrow-down.svg | New: ../..wp-content/uploads/2021/08/arrow-down.svg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\fleet-resources\index.html | Original: ../..wp-content/uploads/2021/10/Image-1-Crane-2.jpg | New: ../..wp-content/uploads/2021/10/Image-1-Crane-2.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\fleet-resources\index.html | Original: ../..wp-content/uploads/2021/08/MYRGroup-Project-Battle-Mountain-Solar.jpg | New: ../..wp-content/uploads/2021/08/MYRGroup-Project-Battle-Mountain-Solar.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\fleet-resources\index.html | Original: ../..wp-content/uploads/2021/10/Venice-to-Campbell-River-Crossing-54-2.jpg | New: ../..wp-content/uploads/2021/10/Venice-to-Campbell-River-Crossing-54-2.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\fleet-resources\index.html | Original: ../..wp-content/uploads/2021/10/Pottersville-002-2-1-1600x1066.jpg | New: ../..wp-content/uploads/2021/10/Pottersville-002-2-1-1600x1066.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\fleet-resources\index.html | Original: ../..wp-content/uploads/2021/08/MYRGroup-Project-Colby-Athletic-Center.jpg | New: ../..wp-content/uploads/2021/08/MYRGroup-Project-Colby-Athletic-Center.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\fleet-resources\index.html | Original: ../..wp-content/uploads/2021/10/Sturgeon-Xcel-Distribution-12-22.jpg | New: ../..wp-content/uploads/2021/10/Sturgeon-Xcel-Distribution-12-22.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\fleet-resources\index.html | Original: ../..wp-content/uploads/2021/11/Hurricane-Ida-6-1600x1200.jpg | New: ../..wp-content/uploads/2021/11/Hurricane-Ida-6-1600x1200.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\labor-resources\index.html | Original: ../..wp-content/uploads/2022/04/Sturgeon-Electric-Distribution-Ward-CO-2021-036-scaled.jpg | New: ../..wp-content/uploads/2022/04/Sturgeon-Electric-Distribution-Ward-CO-2021-036-scaled.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\labor-resources\index.html | Original: ../..wp-content/uploads/2021/08/arrow-down.svg | New: ../..wp-content/uploads/2021/08/arrow-down.svg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\labor-resources\index.html | Original: ../..wp-content/uploads/2022/06/Battle-Mountain-Solar-2021-3-5-36-no-name-tag-scaled.jpg | New: ../..wp-content/uploads/2022/06/Battle-Mountain-Solar-2021-3-5-36-no-name-tag-scaled.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\labor-resources\index.html | Original: ../..wp-content/uploads/2022/07/MYR-Energy-Services-Staged-Meeting-Shots-8-scaled.jpg | New: ../..wp-content/uploads/2022/07/MYR-Energy-Services-Staged-Meeting-Shots-8-scaled.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\labor-resources\index.html | Original: ../..wp-content/uploads/2022/07/Hero-Image-1600x1067.jpg | New: ../..wp-content/uploads/2022/07/Hero-Image-1600x1067.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\labor-resources\index.html | Original: ../..wp-content/uploads/2022/07/Hero-Image_Project-Certainty-1600x1067.jpg | New: ../..wp-content/uploads/2022/07/Hero-Image_Project-Certainty-1600x1067.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\labor-resources\index.html | Original: ../..wp-content/uploads/2022/07/MYR-Energy-Services-Staged-Meeting-Shots-16-1-1600x1008.jpg | New: ../..wp-content/uploads/2022/07/MYR-Energy-Services-Staged-Meeting-Shots-16-1-1600x1008.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\labor-resources\index.html | Original: ../..wp-content/uploads/2022/07/Content-Block-1-7-1600x1200.jpg | New: ../..wp-content/uploads/2022/07/Content-Block-1-7-1600x1200.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\labor-resources\index.html | Original: ../..wp-content/uploads/2022/06/Careers-1-Battle-Mountain-Solar-2021-3-5-21-1600x1094.jpg | New: ../..wp-content/uploads/2022/06/Careers-1-Battle-Mountain-Solar-2021-3-5-21-1600x1094.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\labor-resources\index.html | Original: ../..wp-content/uploads/2022/06/Content-Block-1-5-1600x1063.jpg | New: ../..wp-content/uploads/2022/06/Content-Block-1-5-1600x1063.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\labor-resources\index.html | Original: ../..wp-content/uploads/2022/03/Childrens-Hospital-Onboarding-web-5-1600x900.jpg | New: ../..wp-content/uploads/2022/03/Childrens-Hospital-Onboarding-web-5-1600x900.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\project-certainty\index.html | Original: ../..wp-content/uploads/2021/11/IMG_4470-Edit-scaled.jpg | New: ../..wp-content/uploads/2021/11/IMG_4470-Edit-scaled.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\project-certainty\index.html | Original: ../..wp-content/uploads/2021/08/arrow-down.svg | New: ../..wp-content/uploads/2021/08/arrow-down.svg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\project-certainty\index.html | Original: ../..wp-content/uploads/2021/10/Image-1-Pottersville-Substation-2.jpg | New: ../..wp-content/uploads/2021/10/Image-1-Pottersville-Substation-2.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\project-certainty\index.html | Original: ../..wp-content/uploads/2021/10/Rocky-Mountain-Regional-VA-Medical-Center-4-2.jpg | New: ../..wp-content/uploads/2021/10/Rocky-Mountain-Regional-VA-Medical-Center-4-2.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\project-certainty\index.html | Original: ../..wp-content/uploads/2021/10/Image-3-Sloan-Canyon-Project-2.jpg | New: ../..wp-content/uploads/2021/10/Image-3-Sloan-Canyon-Project-2.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\project-certainty\index.html | Original: ../..wp-content/uploads/2021/10/Image-4-Abstract-MPRP-Project-2.jpg | New: ../..wp-content/uploads/2021/10/Image-4-Abstract-MPRP-Project-2.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\project-certainty\index.html | Original: ../..wp-content/uploads/2021/10/Image-5-Sloan-Canyon-21-2.jpg | New: ../..wp-content/uploads/2021/10/Image-5-Sloan-Canyon-21-2.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\project-certainty\index.html | Original: ../..wp-content/uploads/2021/10/Image-6-Drone-inspection-LEM-2.jpg | New: ../..wp-content/uploads/2021/10/Image-6-Drone-inspection-LEM-2.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\project-certainty\index.html | Original: ../..wp-content/uploads/2021/08/MYRGroup-Project-Battle-Mountain-Solar.jpg | New: ../..wp-content/uploads/2021/08/MYRGroup-Project-Battle-Mountain-Solar.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\project-certainty\index.html | Original: ../..wp-content/uploads/2021/10/Venice-to-Campbell-River-Crossing-54-2.jpg | New: ../..wp-content/uploads/2021/10/Venice-to-Campbell-River-Crossing-54-2.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\project-certainty\index.html | Original: ../..wp-content/uploads/2021/10/Jim-Bridger-Part2-3-1513x1600.jpg | New: ../..wp-content/uploads/2021/10/Jim-Bridger-Part2-3-1513x1600.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\project-certainty\index.html | Original: ../..wp-content/uploads/2021/08/MYRGroup-Project-Colby-Athletic-Center.jpg | New: ../..wp-content/uploads/2021/08/MYRGroup-Project-Colby-Athletic-Center.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\project-certainty\index.html | Original: ../..wp-content/uploads/2021/10/Ameren-IL-Ice-Storm-05-3.jpg | New: ../..wp-content/uploads/2021/10/Ameren-IL-Ice-Storm-05-3.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\project-certainty\index.html | Original: ../..wp-content/uploads/2021/11/Hurricane-Ida-7-1600x1200.jpg | New: ../..wp-content/uploads/2021/11/Hurricane-Ida-7-1600x1200.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\renewable-energy\index.html | Original: ../..wp-content/uploads/2021/10/Hero-Image-Battle-Mountain-6-2.jpg | New: ../..wp-content/uploads/2021/10/Hero-Image-Battle-Mountain-6-2.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\renewable-energy\index.html | Original: ../..wp-content/uploads/2021/08/arrow-down.svg | New: ../..wp-content/uploads/2021/08/arrow-down.svg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\renewable-energy\index.html | Original: ../..wp-content/uploads/2021/10/Image-1-Solar-Installations-021-2.jpg | New: ../..wp-content/uploads/2021/10/Image-1-Solar-Installations-021-2.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\renewable-energy\index.html | Original: ../..wp-content/uploads/2021/10/Image-2-Trinity-Hills-2.jpg | New: ../..wp-content/uploads/2021/10/Image-2-Trinity-Hills-2.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\renewable-energy\index.html | Original: ../..wp-content/uploads/2021/10/CVOW-Propelling-Toward-a-Clean-Energy-Future3-2.jpg | New: ../..wp-content/uploads/2021/10/CVOW-Propelling-Toward-a-Clean-Energy-Future3-2.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\renewable-energy\index.html | Original: ../..wp-content/uploads/2021/10/Battle-Mountain-2-1600x899.jpg | New: ../..wp-content/uploads/2021/10/Battle-Mountain-2-1600x899.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\renewable-energy\index.html | Original: ../..wp-content/uploads/2021/10/Lotus-Solar-Farm-5-2-1600x899.jpg | New: ../..wp-content/uploads/2021/10/Lotus-Solar-Farm-5-2-1600x899.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\renewable-energy\index.html | Original: ../..wp-content/uploads/2021/10/Garland-2-1600x900.jpg | New: ../..wp-content/uploads/2021/10/Garland-2-1600x900.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\substation-construction\index.html | Original: ../..wp-content/uploads/2021/10/Substation-Keewatinohk-2.jpg | New: ../..wp-content/uploads/2021/10/Substation-Keewatinohk-2.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\substation-construction\index.html | Original: ../..wp-content/uploads/2021/08/arrow-down.svg | New: ../..wp-content/uploads/2021/08/arrow-down.svg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\substation-construction\index.html | Original: ../..wp-content/uploads/2021/05/Comerford-18-Substation-2021-2-26-9.jpg | New: ../..wp-content/uploads/2021/05/Comerford-18-Substation-2021-2-26-9.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\substation-construction\index.html | Original: ../..wp-content/uploads/2021/10/Image-2-GSWC-Dallas-Ft-Worth-003-2.jpg | New: ../..wp-content/uploads/2021/10/Image-2-GSWC-Dallas-Ft-Worth-003-2.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\substation-construction\index.html | Original: ../..wp-content/uploads/2021/10/Sloan-Canyon-Project-15-2-1600x1066.jpg | New: ../..wp-content/uploads/2021/10/Sloan-Canyon-Project-15-2-1600x1066.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\substation-construction\index.html | Original: ../..wp-content/uploads/2021/10/ETT-West-Texas-4-32.jpg | New: ../..wp-content/uploads/2021/10/ETT-West-Texas-4-32.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\substation-construction\index.html | Original: ../..wp-content/uploads/2021/10/South-Street-Substation-12-2-1600x1066.jpg | New: ../..wp-content/uploads/2021/10/South-Street-Substation-12-2-1600x1066.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\substation-construction\index.html | Original: ../..wp-content/uploads/2021/10/Aeolus-Partial-Skyview-1-3-1600x1200.jpg | New: ../..wp-content/uploads/2021/10/Aeolus-Partial-Skyview-1-3-1600x1200.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\substation-construction\index.html | Original: ../..wp-content/uploads/2021/10/CVOW-Propelling-Toward-a-Clean-Energy-Future3-2.jpg | New: ../..wp-content/uploads/2021/10/CVOW-Propelling-Toward-a-Clean-Energy-Future3-2.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\substation-construction\index.html | Original: ../..wp-content/uploads/2021/10/Jimmy-Camp-Creek-Substation-1-2-1600x900.jpg | New: ../..wp-content/uploads/2021/10/Jimmy-Camp-Creek-Substation-1-2-1600x900.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\transmission-construction\index.html | Original: wp-content/uploads/2021/08/Transmission-scaled.jpg | New: wp-content/uploads/2021/08/Transmission-scaled.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\transmission-construction\index.html | Original: wp-content/uploads/2021/08/arrow-down.svg | New: wp-content/uploads/2021/08/arrow-down.svg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\transmission-construction\index.html | Original: wp-content/uploads/2021/10/istockphoto-1491655867-612x612.jpg | New: wp-content/uploads/2021/10/istockphoto-1491655867-612x612.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\transmission-construction\index.html | Original: wp-content/uploads/2021/10/Image-2-Transmission-2.jpg | New: wp-content/uploads/2021/10/Image-2-Transmission-2.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\transmission-construction\index.html | Original: wp-content/uploads/2021/09/Marcy-to-New-Scotland-17-2-1600x899.jpg | New: wp-content/uploads/2021/09/Marcy-to-New-Scotland-17-2-1600x899.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\transmission-construction\index.html | Original: wp-content/uploads/2021/10/Image-2-Harry-Allen-El-Dorado-18-2-1600x900.jpg | New: wp-content/uploads/2021/10/Image-2-Harry-Allen-El-Dorado-18-2-1600x900.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\transmission-construction\index.html | Original: wp-content/uploads/2021/10/Venice-to-Campbell-River-Crossing-31-2-1600x1200.jpg | New: wp-content/uploads/2021/10/Venice-to-Campbell-River-Crossing-31-2-1600x1200.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\transmission-construction\index.html | Original: wp-content/uploads/2021/10/Sloan-Canyon-Project-31-2-1600x900.jpg | New: wp-content/uploads/2021/10/Sloan-Canyon-Project-31-2-1600x900.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\transmission-construction\index.html | Original: wp-content/uploads/2021/09/Leader-In-Construction-Block-ANTELOPE-JUNIPER-GSW-3-1386x1600.jpg | New: wp-content/uploads/2021/09/Leader-In-Construction-Block-ANTELOPE-JUNIPER-GSW-3-1386x1600.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\transmission-construction\index.html | Original: wp-content/uploads/2021/10/Maine-Power-Reliability-Program-2-3.jpg | New: wp-content/uploads/2021/10/Maine-Power-Reliability-Program-2-3.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\transportation-construction\index.html | Original: ../..wp-content/uploads/2021/10/Hero-Image-WPE-Johnson-St-Bridge-2-1.jpg | New: ../..wp-content/uploads/2021/10/Hero-Image-WPE-Johnson-St-Bridge-2-1.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\transportation-construction\index.html | Original: ../..wp-content/uploads/2021/08/arrow-down.svg | New: ../..wp-content/uploads/2021/08/arrow-down.svg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\transportation-construction\index.html | Original: ../..wp-content/uploads/2021/10/Image-1-Edmonton-Transit-Valley-Line-Expansion-3-1.jpg | New: ../..wp-content/uploads/2021/10/Image-1-Edmonton-Transit-Valley-Line-Expansion-3-1.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\transportation-construction\index.html | Original: ../..wp-content/uploads/2021/10/Image-2-SECO-Transportation-2-1.jpg | New: ../..wp-content/uploads/2021/10/Image-2-SECO-Transportation-2-1.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\transportation-construction\index.html | Original: ../..wp-content/uploads/2021/10/Central-70-Project-2021-02-05-189-2-1600x900.jpg | New: ../..wp-content/uploads/2021/10/Central-70-Project-2021-02-05-189-2-1600x900.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\transportation-construction\index.html | Original: ../..wp-content/uploads/2021/10/Image-1-Edmonton-Transit-Valley-Line-Expansion-3-1600x1200.jpg | New: ../..wp-content/uploads/2021/10/Image-1-Edmonton-Transit-Valley-Line-Expansion-3-1600x1200.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\transportation-construction\index.html | Original: ../..wp-content/uploads/2021/10/Emergency-Streetlight-Maint-2-1600x1066.jpg | New: ../..wp-content/uploads/2021/10/Emergency-Streetlight-Maint-2-1600x1066.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\transportation-construction\index.html | Original: ../..wp-content/uploads/2021/10/Gilbert-Light-Rail-001-2.jpg | New: ../..wp-content/uploads/2021/10/Gilbert-Light-Rail-001-2.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\capabilities\transportation-construction\index.html | Original: ../..wp-content/uploads/2021/10/Laurel-Street-Works-Yard-square-1600x1600.jpg | New: ../..wp-content/uploads/2021/10/Laurel-Street-Works-Yard-square-1600x1600.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\community-engagement\index.html | Original: ..wp-content/uploads/2024/04/WISH-FOR-WHEELS-CORE_MYR_-2023-16.jpg | New: ..wp-content/uploads/2024/04/WISH-FOR-WHEELS-CORE_MYR_-2023-16.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\community-engagement\index.html | Original: ..wp-content/uploads/2024/04/Breast-Cancer-Awareness_CSI_2023-scaled.jpg | New: ..wp-content/uploads/2024/04/Breast-Cancer-Awareness_CSI_2023-scaled.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\community-engagement\index.html | Original: ..wp-content/uploads/2024/04/Childrens-Cancer-Center-ESB-Golf-Tournament-001-scaled.jpg | New: ..wp-content/uploads/2024/04/Childrens-Cancer-Center-ESB-Golf-Tournament-001-scaled.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\community-engagement\index.html | Original: wp-content/uploads/2021/10/MYR-WHITE.png | New: wp-content/uploads/2021/10/MYR-WHITE.png
